epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
0,18.085107803344727,0.0009732744,1.1496119499206543,0.5134407877922058,0.4311302900314331
1,0.5387962460517883,0.00094726303,0.4362909197807312,0.5866882801055908,0.56219881772995
2,0.45117875933647156,0.00092194683,0.3918112516403198,0.45164886116981506,0.39174869656562805
3,0.45915672183036804,0.00089730724,0.40717002749443054,0.2762606739997864,0.3141685128211975
4,0.36617767810821533,0.00087332615,0.37063825130462646,0.4648570418357849,0.3758653700351715
5,0.44103074073791504,0.000849986,0.3835422396659851,0.5237981081008911,0.45128509402275085
6,0.30187705159187317,0.00082726957,0.33988916873931885,0.23346289992332458,0.3056011199951172
7,0.23820184171199799,0.00080516026,0.29717040061950684,0.2051898092031479,0.27513206005096436
8,0.21597786247730255,0.0007836419,0.28874778747558594,0.14226505160331726,0.24728114902973175
9,0.21775546669960022,0.0007626986,0.2803508937358856,0.2389688640832901,0.3028135895729065
10,0.20167462527751923,0.000742315,0.29428231716156006,0.39714229106903076,0.47800925374031067
11,0.2467144876718521,0.0007224762,0.30083826184272766,0.1673889011144638,0.24488143622875214
12,0.18214812874794006,0.0007031676,0.27276164293289185,0.19955158233642578,0.24490006268024445
13,0.2066267430782318,0.000684375,0.27951186895370483,0.12067411839962006,0.2590726315975189
14,0.1595480889081955,0.00066608464,0.25398996472358704,0.21260860562324524,0.3214839696884155
15,0.1494056135416031,0.0006482831,0.24686527252197266,0.18137319386005402,0.30898377299308777
16,0.22165802121162415,0.00063095737,0.2796488404273987,0.2282724678516388,0.26089388132095337
17,0.20176972448825836,0.00061409466,0.26714256405830383,0.11606303602457047,0.22906042635440826
18,0.21723085641860962,0.0005976826,0.28183141350746155,0.20113159716129303,0.25079968571662903
19,0.18794921040534973,0.00058170914,0.25315728783607483,0.1654079556465149,0.23806726932525635
20,0.18611390888690948,0.00056616263,0.24944539368152618,0.11407721787691116,0.2150200456380844
21,0.16929952800273895,0.0005510316,0.25399133563041687,0.09902240335941315,0.2064000815153122
22,12.396345138549805,0.00053630496,1.4786516427993774,2.0976603031158447,1.2020058631896973
23,0.7243274450302124,0.0005219719,0.5304630398750305,0.6253266334533691,0.4686274230480194
24,0.5685898661613464,0.00050802185,0.4562695622444153,0.5694081783294678,0.41093727946281433
25,0.5773984789848328,0.0004944447,0.4403584599494934,0.7219056487083435,0.4721381962299347
26,0.5037108659744263,0.00048123035,0.40076547861099243,0.514607310295105,0.3697340786457062
27,0.5107265710830688,0.00046836917,0.40909436345100403,0.5233989357948303,0.38483864068984985
28,0.43230974674224854,0.00045585172,0.3726228177547455,0.44174349308013916,0.3472653925418854
29,0.4304777979850769,0.0004436688,0.3741700053215027,0.43534621596336365,0.3791830837726593
30,0.45441704988479614,0.0004318115,0.3867306411266327,0.4384321868419647,0.3577030897140503
31,0.4349687993526459,0.00042027107,0.3740440905094147,0.44232067465782166,0.41638848185539246
32,0.4255504310131073,0.00040903906,0.37733328342437744,0.40487608313560486,0.32926294207572937
33,0.39594119787216187,0.00039810725,0.3700133264064789,0.33081671595573425,0.3385010361671448
34,0.36811766028404236,0.0003874676,0.35585445165634155,0.30346184968948364,0.3366057574748993
35,0.31548017263412476,0.00037711227,0.3284502625465393,0.4116203486919403,0.3627130091190338
36,0.34472793340682983,0.0003670337,0.3386928141117096,0.2915613651275635,0.2982572913169861
37,0.3179856538772583,0.0003572245,0.3385709226131439,0.22512894868850708,0.2961663603782654
38,0.26055392622947693,0.00034767744,0.3175584673881531,0.25821566581726074,0.2851208448410034
39,0.2893954813480377,0.00033838555,0.32256969809532166,0.33966660499572754,0.3164674937725067
40,0.2540687322616577,0.000329342,0.31006723642349243,0.2795272767543793,0.2961386442184448
41,0.2530131936073303,0.00032054013,0.30497416853904724,0.2359340488910675,0.28973129391670227
42,0.19646131992340088,0.0003119735,0.2930724024772644,0.17325440049171448,0.2629377841949463
43,0.20471686124801636,0.0003036358,0.2837386727333069,0.16554291546344757,0.2690638601779938
44,0.21609659492969513,0.00029552096,0.2774936854839325,0.30259203910827637,0.3613196909427643
45,0.20744498074054718,0.000287623,0.27289631962776184,0.24451857805252075,0.3256358504295349
46,0.2091457098722458,0.0002799361,0.2802795171737671,0.1734919548034668,0.24197274446487427
47,0.19922298192977905,0.00027245464,0.2722764313220978,0.16383670270442963,0.2992750108242035
48,0.19228456914424896,0.00026517312,0.25671669840812683,0.17402894794940948,0.2419739067554474
49,0.17241023480892181,0.0002580862,0.2608884871006012,0.15450064837932587,0.24664242565631866
50,0.1816685050725937,0.00025118867,0.25110217928886414,0.13265402615070343,0.24097740650177002
51,0.2024914175271988,0.0002444755,0.2621381878852844,0.17380015552043915,0.29868942499160767
52,0.16989006102085114,0.00023794174,0.2463109791278839,0.15656067430973053,0.22929058969020844
53,0.20626068115234375,0.0002315826,0.2724946141242981,0.16032136976718903,0.2527723014354706
54,0.16791372001171112,0.0002253934,0.2453506588935852,0.14766328036785126,0.22950786352157593
55,0.14810290932655334,0.00021936963,0.23820532858371735,0.15820741653442383,0.22092612087726593
56,0.1818191558122635,0.00021350684,0.25847309827804565,0.15154896676540375,0.3110772669315338
57,0.19955576956272125,0.00020780074,0.26384028792381287,0.1122281476855278,0.2564419209957123
58,0.1443542242050171,0.00020224713,0.231302410364151,0.13207776844501495,0.23037473857402802
59,0.15479621291160583,0.00019684195,0.22562579810619354,0.16819965839385986,0.22424179315567017
60,0.1740824580192566,0.00019158123,0.24225547909736633,0.15815165638923645,0.26033565402030945
61,0.18151935935020447,0.00018646111,0.24813289940357208,0.14486953616142273,0.2155190408229828
62,0.19818061590194702,0.00018147782,0.26392313838005066,0.15046930313110352,0.20778007805347443
63,0.14302338659763336,0.00017662771,0.22145976126194,0.09206195175647736,0.2001497596502304
64,0.14768996834754944,0.00017190723,0.21770241856575012,0.1585777848958969,0.2097042202949524
65,0.16023597121238708,0.0001673129,0.22350744903087616,0.24438273906707764,0.2309902310371399
66,0.12317132204771042,0.00016284136,0.2152116894721985,0.11437632143497467,0.19454282522201538
67,0.14461295306682587,0.00015848932,0.21462921798229218,0.1355891227722168,0.21843500435352325
68,0.15217357873916626,0.00015425359,0.22281008958816528,0.121724933385849,0.2453274428844452
69,0.13544221222400665,0.00015013106,0.22556394338607788,0.10323366522789001,0.204345703125
