epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
196,0.00532257417216897,4.8123034e-06,0.044980406761169434,0.138318732380867,0.1619047373533249
197,0.007899584248661995,4.6836917e-06,0.04694579914212227,0.13914495706558228,0.16220341622829437
198,0.0066577596589922905,4.558517e-06,0.0458233542740345,0.13906921446323395,0.16280192136764526
199,0.005165052134543657,4.436688e-06,0.0448044016957283,0.13876007497310638,0.162227600812912
200,0.006716116331517696,4.318115e-06,0.04488851875066757,0.13948699831962585,0.1630936861038208
201,0.006692670751363039,4.2027104e-06,0.04489456117153168,0.13860483467578888,0.1624096930027008
202,0.006220449227839708,4.0903906e-06,0.04428659752011299,0.13964441418647766,0.16355514526367188
203,0.00714933080598712,3.9810725e-06,0.046266164630651474,0.1387411504983902,0.1625930666923523
204,0.0075162602588534355,3.8746757e-06,0.04449065029621124,0.13884006440639496,0.16269920766353607
205,0.0072737266309559345,3.7711227e-06,0.044415391981601715,0.13949158787727356,0.16282519698143005
206,0.00492011709138751,3.670337e-06,0.044033411890268326,0.13984276354312897,0.16291534900665283
207,0.005248570814728737,3.572245e-06,0.04275704547762871,0.13947251439094543,0.16300417482852936
208,0.00445217452943325,3.4767747e-06,0.04308982938528061,0.13835275173187256,0.16230688989162445
209,0.007230955641716719,3.3838558e-06,0.043724607676267624,0.13992899656295776,0.16376683115959167
210,0.004414609167724848,3.2934201e-06,0.04317747429013252,0.1381472945213318,0.16213294863700867
211,0.006878982298076153,3.2054015e-06,0.043094661086797714,0.13847306370735168,0.16262248158454895
212,0.006733704824000597,3.1197353e-06,0.042841680347919464,0.13862787187099457,0.16256502270698547
213,0.004905767273157835,3.0363585e-06,0.04227928817272186,0.13865996897220612,0.16277484595775604
214,0.003973951563239098,2.95521e-06,0.04173692315816879,0.13851377367973328,0.16270065307617188
215,0.007916915230453014,2.8762302e-06,0.04379024729132652,0.13801109790802002,0.162227600812912
216,0.006695186719298363,2.799361e-06,0.04193560406565666,0.13897861540317535,0.16287562251091003
217,0.007581702433526516,2.7245464e-06,0.04280567169189453,0.13993975520133972,0.16388368606567383
218,0.005343642085790634,2.6517312e-06,0.04224470630288124,0.13974148035049438,0.16331897675991058
219,0.005631991196423769,2.580862e-06,0.04166736453771591,0.1388038545846939,0.1628979593515396
220,0.005888583604246378,2.5118868e-06,0.042540423572063446,0.13999857008457184,0.16374893486499786
221,0.00657657952979207,2.4447552e-06,0.04206971824169159,0.13875435292720795,0.1630188673734665
222,0.005695197265595198,2.3794175e-06,0.04139179736375809,0.1383499801158905,0.16270482540130615
223,0.004448844585567713,2.3158261e-06,0.04114636406302452,0.13886483013629913,0.16282472014427185
224,0.005754038225859404,2.2539343e-06,0.0417330376803875,0.1391024887561798,0.16326415538787842
225,0.0065454402938485146,2.1936964e-06,0.04165634885430336,0.13842439651489258,0.16282381117343903
226,0.005354178138077259,2.1350686e-06,0.040584731847047806,0.13887082040309906,0.16293750703334808
227,0.003996008075773716,2.0780076e-06,0.04008496180176735,0.13909293711185455,0.163300022482872
228,0.006364909466356039,2.0224716e-06,0.04100170359015465,0.13875897228717804,0.16276995837688446
229,0.004896209109574556,1.9684198e-06,0.04078885540366173,0.139022096991539,0.16309379041194916
230,0.005310403183102608,1.9158126e-06,0.04076619818806648,0.138477623462677,0.16295358538627625
231,0.00604136660695076,1.8646114e-06,0.04034572094678879,0.13957379758358002,0.16362224519252777
232,0.0037943182978779078,1.8147784e-06,0.039613932371139526,0.13954885303974152,0.1636076718568802
233,0.00781488511711359,1.7662774e-06,0.04095255583524704,0.13911721110343933,0.16287079453468323
234,0.004222404211759567,1.7190725e-06,0.03921404853463173,0.13931383192539215,0.16357648372650146
235,0.004803217016160488,1.6731293e-06,0.04013187810778618,0.13939709961414337,0.16309863328933716
236,0.004802945535629988,1.6284139e-06,0.04027636721730232,0.13911312818527222,0.16305096447467804
237,0.006810491438955069,1.5848935e-06,0.040697209537029266,0.139199897646904,0.16326604783535004
238,0.006051408126950264,1.5425363e-06,0.03957659378647804,0.13910120725631714,0.16303838789463043
239,0.005626626778393984,1.5013111e-06,0.04007066786289215,0.13944588601589203,0.16327360272407532
240,0.005478353705257177,1.4611876e-06,0.0395633690059185,0.14008010923862457,0.16391995549201965
241,0.005185270681977272,1.4221365e-06,0.03945601359009743,0.13966071605682373,0.16338549554347992
242,0.003775541903451085,1.3841291e-06,0.03870750218629837,0.1398194134235382,0.16352106630802155
243,0.0060917227528989315,1.3471374e-06,0.039396319538354874,0.13902799785137177,0.1632499396800995
244,0.005153771955519915,1.3111344e-06,0.03939295560121536,0.13958969712257385,0.1633106917142868
245,0.00469439709559083,1.2760935e-06,0.03912724182009697,0.13916538655757904,0.16308939456939697
246,0.004338068421930075,1.2419891e-06,0.038299597799777985,0.13956627249717712,0.1637488454580307
247,0.005247795023024082,1.2087962e-06,0.03921932727098465,0.13987886905670166,0.16377651691436768
248,0.006163476966321468,1.1764904e-06,0.039887987077236176,0.13928483426570892,0.16313205659389496
249,0.005364750046283007,1.1450479e-06,0.03931411728262901,0.13939912617206573,0.16324418783187866
250,0.0059760939329862595,1.1144458e-06,0.03864288702607155,0.13912832736968994,0.16317349672317505
251,0.007277519442141056,1.0846616e-06,0.03936353698372841,0.1392066329717636,0.16327446699142456
252,0.004437111783772707,1.0556734e-06,0.03855987638235092,0.13886141777038574,0.16302786767482758
253,0.004945804830640554,1.0274598e-06,0.03818521276116371,0.13896140456199646,0.1631866842508316
254,0.005350800696760416,1.0000003e-06,0.038695454597473145,0.13913826644420624,0.16316258907318115
255,0.005489493254572153,9.732747e-07,0.038843460381031036,0.14025770127773285,0.1638973355293274
